instrumentation/instrumentation_FDROID/com.klee.volumelockr_4.apk,com.klee.volumelockr,com.klee.volumelockr.VolumeService.java,removeLock,false
instrumentation/instrumentation_FDROID/com.maxfour.music_13.apk,com.maxfour.music,com.maxfour.music.loader.SortedLongCursor.java,buildCursorPositionMapping,false
instrumentation/instrumentation_FDROID/com.maxfour.music_13.apk,com.maxfour.music,com.maxfour.music.loader.SortedCursor.java,buildCursorPositionMapping,false
instrumentation/instrumentation_FDROID/com.movim.movim_13.apk,com.movim.movim,com.movim.movim.MainActivity$3.java,onReceive,false
instrumentation/instrumentation_FDROID/com.movim.movim_13.apk,com.movim.movim,com.movim.movim.MainActivity.java,clearNotifications,false
instrumentation/instrumentation_FDROID/com.movim.movim_13.apk,com.movim.movim,com.movim.movim.MainActivity.java,onNewIntent,false
instrumentation/instrumentation_FDROID/com.rareventure.gps2_91.apk,com.rareventure.gps2,com.rareventure.gps2.reviewer.imageviewer.LruCache.java,cleanUpWeakMap,false
instrumentation/instrumentation_FDROID/com.rfo.basic_500.apk,com.rfo.basic,com.rfo.basic.Run$Interpreter.java,getSatelliteBundles,false
instrumentation/instrumentation_FDROID/com.rfo.basic_500.apk,com.rfo.basic,com.rfo.basic.Run$Interpreter.java,disableInterrupt,false
instrumentation/instrumentation_FDROID/com.rohitsuratekar.NCBSinfo_74.apk,com.rohitsuratekar.NCBSinfo,com.rohitsuratekar.NCBSinfo.adapters.EditTransportTripAdapter$onBindViewHolder$$inlined$apply$lambda$1.java,onClick,false
instrumentation/instrumentation_FDROID/com.simplemobiletools.gallery_207.apk,com.simplemobiletools.gallery,com.simplemobiletools.gallery.helpers.MediaFetcher.java,getMediaInFolder,false
instrumentation/instrumentation_FDROID/com.simplemobiletools.gallery_207.apk,com.simplemobiletools.gallery,com.simplemobiletools.gallery.adapters.MyPagerAdapter.java,destroyItem,false
instrumentation/instrumentation_FDROID/com.simplemobiletools.notes_54.apk,com.simplemobiletools.notes,com.simplemobiletools.notes.a.a.java,a,false
